9464279.00000,   0.00631, 0.14377,   -0.39714, -1.05135, -2.56908,  0.01035,      -0.03565, -0.17899,   -1.76645, 2.66526, -2.38445,  0.10820,            37.34950, 60.00000, 0.05031,           0.55122, 0.44272,   19.58104,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9474279.00000,   0.00762, 0.11414,   -0.51357, -1.04881, -2.44922,  0.00605,      -0.03768, -0.22935,   -1.81089, 2.72954, -1.82927,  0.11972,            37.55618, 60.00000, 0.04979,           0.55472, 0.42343,   19.66350,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9484195.00000,   0.00870, 0.06627,   -0.60362, -1.02855, -2.66691,  -0.00723,     -0.03988, -0.18032,   -1.55523, 2.82069, -1.79309,  0.12486,            37.85776, 60.00000, 0.04903,           0.55905, 0.38560,   19.84157,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9494194.00000,   0.00949, 0.06830,   -0.72987, -1.00872, -2.50786,  0.03560,      -0.04178, -0.16845,   -1.43517, 2.87653, -1.60412,  0.10729,            38.05837, 60.00000, 0.04934,           0.56171, 0.37420,   19.88439,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9504195.00000,   0.00995, 0.03119,   -0.47388, -0.98627, -2.13631,  0.05264,      -0.04316, -0.11300,   -1.45287, 2.92603, -1.33580,  0.07840,            38.24140, 60.00000, 0.04999,           0.56316, 0.34298,   20.04958,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9514279.00000,   0.01023, 0.01888,   -0.32751, -0.97295, -1.94040,  0.07246,      -0.04448, -0.20543,   -1.23784, 2.94437, -1.27011,  0.05606,            38.33209, 60.00000, 0.05417,           0.56490, 0.33584,   20.07402,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9524279.00000,   0.00981, -0.05390,   -0.46378, -0.94997, -2.56539,  0.08829,     -0.04642, -0.15380,   -0.70489, 2.97231, 1.29707,  0.05000,     38.49346, 60.00000, 0.05763,           0.56758, 0.30729,   20.21196,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9534194.00000,   0.00973, -0.00845,   -0.47931, -0.89927, -2.48526,  0.07760,     -0.04842, -0.25518,   -1.08700, 3.00251, -1.15940,  0.02369,            38.68870, 60.00000, 0.05802,           0.56878, 0.25582,   20.49782,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9544195.00000,   0.00969, -0.00796,   -0.50531, -0.87316, -2.48637,  0.06990,     -0.05034, -0.14071,   -0.70112, 3.02508, 0.92768,  0.03725,     38.79941, 60.00000, 0.06052,           0.57041, 0.25309,   20.49794,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9554280.00000,   0.01033, 0.05637,   -0.69452, -0.85659, -2.76759,  0.01777,      -0.05263, -0.29512,   -1.26294, 3.03777, -1.66256,  0.05547,            38.84375, 60.00000, 0.06470,           0.57400, 0.26981,   20.37802,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9564280.00000,   0.01068, 0.01812,   -0.67864, -0.82963, -2.64870,  0.01621,      -0.05482, -0.16391,   -1.03719, 3.06128, -1.28939,  -0.00254,           38.91023, 60.00000, 0.06806,           0.57557, 0.25697,   20.43652,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9574280.00000,   0.01143, 0.02548,   -0.76323, -0.79943, -2.87639,  -0.00709,     -0.05707, -0.23323,   -0.92738, 3.05672, -1.82604,  -0.00201,           38.94860, 60.00000, 0.07154,           0.57978, 0.23922,   20.50326,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9584280.00000,   0.01183, 0.02580,   -0.85222, -0.78624, -3.45775,  0.03417,      -0.06000, -0.24614,   -0.88952, 3.06138, -1.39759,  -0.01230,           38.94879, 60.00000, 0.07124,           0.58148, 0.16721,   20.89991,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9594280.00000,   0.01175, -0.07585,   -0.59836, -0.76164, -3.18575,  0.03359,     -0.06273, -0.25522,   -0.67094, 3.05508, -1.15920,  -0.03828,           38.94709, 60.00000, 0.07496,           0.58112, 0.13381,   21.09066,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
