6862849.00000, 0.00019, 0.00230,   0.16770, -0.97848, 0.00247,            0.00020, -0.00169,   0.01479, -0.26425, 0.00435,        69.28317, 60.00000, 0.00000,            -0.03000, -0.02251, -0.03464,   24.78994, 1537,      3,3,3    
6872849.00000, 0.00016, -0.00146,   0.20537, -0.97091, 0.00247,           0.00020, 0.00017,   -0.02609, -0.25075, 0.00435,        69.29257, 60.00000, 0.00000,            -0.01000, -0.02243, -0.02901,   24.76881, 1536,      3,3,3    
6882849.00000, 0.00016, -0.00071,   0.14146, -0.97091, 0.00247,           0.00020, -0.00062,   -0.00092, -0.25075, 0.00435,       69.29257, 60.00000, 0.00000,            -0.01000, -0.02230, -0.02295,   24.74566, 1536,      3,3,3    
6892849.00000, 0.00015, -0.00023,   0.30586, -0.97492, 0.00247,           0.00020, -0.00032,   0.08827, -0.24478, 0.00435,        69.28275, 60.00000, 0.00000,            -0.03000, -0.02367, -0.03729,   24.80596, 1537,      3,3,3    
6902849.00000, 0.00015, -0.00014,   0.23203, -0.98071, 0.00247,           0.00021, 0.00087,   0.06090, -0.24854, 0.00435,         69.27312, 60.00000, 0.00000,            -0.01000, -0.02193, -0.01098,   24.69965, 1535,      3,3,3    
6912849.00000, 0.00015, -0.00002,   0.23102, -0.98084, 0.00626,           0.00022, 0.00154,   0.03132, -0.24845, 0.00102,         69.26738, 60.00000, 0.00000,            -0.03000, -0.02325, -0.02726,   24.76657, 1536,      3,3,3    
6922849.00000, 0.00016, 0.00093,   0.21871, -0.98080, 0.00626,            0.00022, -0.00097,   0.10495, -0.24867, 0.00102,        69.27711, 60.00000, 0.00000,            0.00000, -0.02071, 0.00776,   24.62425, 1534,      3,3,3    
6932849.00000, 0.00016, 0.00041,   0.16794, -0.98076, 0.00626,            0.00021, -0.00091,   -0.01673, -0.24888, 0.00102,       69.28685, 60.00000, 0.00000,            -0.01000, -0.01825, 0.03900,   24.49619, 1533,      3,3,3    
6942849.00000, 0.00013, -0.00295,   0.15986, -0.97488, 0.00626,           0.00022, 0.00235,   0.06329, -0.24499, 0.00102,         69.29248, 60.00000, 0.00000,            -0.03000, -0.01968, 0.01885,   24.57793, 1534,      3,3,3    
6952849.00000, 0.00011, -0.00227,   0.14359, -0.97488, 0.00626,           0.00022, 0.00086,   0.04050, -0.24499, 0.00102,         69.29248, 60.00000, 0.00000,            -0.03000, -0.01958, 0.01624,   24.58700, 1534,      3,3,3    
6962849.00000, 0.00010, 0.00908,   0.26155, -0.98076, 0.00642,            0.00023, -0.00364,   0.05214, -0.24888, -0.00931,       69.28685, 60.00000, 0.00000,            -0.04999, -0.02256, -0.02507,   24.75502, 1536,      3,3,3    
6972849.00000, 0.00017, 0.00414,   0.24692, -0.98063, 0.00642,            0.00020, -0.00206,   0.06703, -0.24897, -0.00931,       69.29261, 60.00000, 0.00000,            -0.03000, -0.02391, -0.03828,   24.81068, 1537,      3,3,3    
6982849.00000, 0.00019, 0.00113,   0.16539, -0.98626, 0.00642,            0.00019, 0.00049,   0.08108, -0.25304, -0.00931,        69.29850, 60.00000, 0.00000,            -0.01000, -0.02365, -0.02965,   24.77731, 1536,      3,3,3    
6992849.00000, 0.00020, 0.00068,   0.11148, -0.97662, 0.00642,            0.00020, 0.00020,   0.04347, -0.25494, -0.00931,        69.30242, 60.00000, 0.00000,            -0.01000, -0.02182, -0.00123,   24.66296, 1535,      3,3,3    
7002849.00000, 0.00021, -0.00121,   0.12693, -0.97087, 0.00642,           0.00020, -0.00124,   0.11188, -0.25096, -0.00931,       69.30230, 60.00000, 0.00000,            -0.03000, -0.02157, -0.00032,   24.65837, 1535,      3,3,3    
7012849.00000, 0.00020, -0.00039,   0.16267, -0.96689, -0.00356,          0.00019, -0.00120,   0.02213, -0.25672, -0.00327,       69.30238, 60.00000, 0.00000,            -0.03000, -0.02286, -0.01679,   24.72579, 1536,      3,3,3    
7022849.00000, 0.00020, 0.00084,   0.16982, -0.96689, -0.00356,           0.00019, -0.00029,   0.04852, -0.25672, -0.00327,       69.30238, 60.00000, 0.00000,            -0.03000, -0.02410, -0.03071,   24.78354, 1537,      3,3,3    
